StudentID,GRADE,ClassWeekDay,ClassMeetTime,ClassDate,ClassTitle
58,B,TU,19:00:00,3/1/2005,SocialStudy
58,C,MW,17:00:00,9/1/2005,English
58,B,TTH,12:30:00,9/1/2005,ForeignLanguage
58,D,TTH,14:00:00,3/1/2006,Physics
58,C,M,19:00:00,3/1/2006,Art
58,B,TTH,12:30:00,9/1/2006,Music
59,B,M,19:00:00,3/1/2004,Art
59,B,TTH,17:30:00,3/1/2004,ForeignLanguage
59,B,TTH,12:30:00,3/1/2004,Statistics
59,B,MW,17:00:00,3/1/2004,PE
59,C,MW,11:00:00,9/1/2004,Drawing
59,C,TTH,8:00:00,9/1/2004,English
59,B,TTH,14:00:00,9/1/2004,SocialStudy
59,B,MW,14:00:00,3/1/2005,Physics
59,B,MW,9:30:00,3/1/2005,Math
59,C,M,19:00:00,9/1/2005,Music
60,D,M,19:00:00,9/1/2004,PE
60,D,TTH,12:30:00,9/1/2004,English
60,C,TTH,8:00:00,9/1/2004,SocialStudy
60,C,TTH,9:30:00,9/1/2004,Physics
60,B,TTH,14:00:00,9/1/2005,Statistics
60,B,M,19:00:00,9/1/2005,Art
60,C,TTH,12:30:00,9/1/2005,ForeignLanguage
60,A,TH,19:00:00,9/1/2005,Math
60,B,TU,19:00:00,3/1/2006,Drawing
60,C,TTH,14:00:00,9/1/2006,Music
61,F,TTH,12:30:00,9/1/2004,ForeignLanguage
61,C,TTH,9:30:00,9/1/2004,Physics
61,A,TTH,11:00:00,3/1/2005,Art
61,B,TTH,12:30:00,3/1/2005,PE
61,B,TTH,8:00:00,3/1/2005,SocialStudy
61,B,TTH,9:30:00,9/1/2005,Math
61,B,TTH,8:00:00,9/1/2005,Statistics
61,B,TTH,12:30:00,9/1/2005,ForeignLanguage
61,B,TTH,9:30:00,3/1/2006,Music
61,C,TTH,12:30:00,3/1/2006,Drawing
62,A,TU,16:00:00,9/1/2007,Art
62,B,TTH,12:30:00,9/1/2007,ForeignLanguage
62,A,TTH,12:30:00,3/1/2008,SocialStudy
62,B,MW,12:30:00,3/1/2008,Drawing
62,B,TTH,11:00:00,3/1/2008,Statistics
62,C,MW,12:30:00,9/1/2008,Physics
62,A,TTH,14:00:00,9/1/2008,Math
62,A,MW,11:00:00,9/1/2008,PE
62,B,MW,11:00:00,9/1/2009,Music
62,A,MW,15:30:00,9/1/2009,English
63,B,MW,15:30:00,9/1/2010,PE
63,B,TH,16:00:00,9/1/2010,ForeignLanguage
63,B,MW,11:00:00,9/1/2010,Art
63,B,TTH,11:00:00,3/1/2011,Physics
63,B,MW,12:30:00,3/1/2011,English
63,B,TTH,14:00:00,3/1/2011,Statistics
63,A,TU,16:00:00,9/1/2011,Music
63,B,MW,11:00:00,9/1/2011,Math
63,C,M,16:00:00,9/1/2011,Drawing
63,B,MW,14:00:00,3/1/2012,SocialStudy
64,C,F,12:00:00,3/1/2004,PE
64,C,M,19:00:00,3/1/2004,Art
64,C,MW,8:00:00,3/1/2004,Physics
64,A,MW,12:30:00,9/1/2004,Drawing
64,C,M,19:00:00,9/1/2004,ForeignLanguage
64,A,MW,11:00:00,9/1/2004,SocialStudy
64,C,TTH,9:30:00,9/1/2004,Statistics
64,C,MW,17:00:00,3/1/2005,Math
64,C,F,10:00:00,9/1/2005,English
64,C,TTH,14:00:00,9/1/2006,Music
65,B,MW,8:00:00,3/1/2004,Physics
65,C,TTH,8:00:00,3/1/2004,Math
65,C,MW,9:30:00,9/1/2004,Statistics
65,B,TTH,11:00:00,9/1/2004,Art
65,C,MW,8:00:00,9/1/2004,Drawing
65,B,TTH,12:30:00,9/1/2004,ForeignLanguage
65,B,MW,9:30:00,3/1/2005,SocialStudy
65,C,TTH,12:30:00,3/1/2005,PE
65,C, ,15:30:00,3/1/2005,English
65,B,TTH,14:00:00,3/1/2006,Music
66,A,TTH,11:00:00,3/1/2006,SocialStudy
66,A,TTH,11:00:00,9/1/2006,Math
66,A,F,10:00:00,9/1/2006,English
66,B,MW,17:00:00,9/1/2007,Statistics
66,B,TTH,14:00:00,9/1/2007,Physics
66,A,MW,11:00:00,9/1/2007,Art
66,B,MW,9:30:00,3/1/2008,PE
66,B,TTH,12:30:00,3/1/2008,ForeignLanguage
66,A,M,16:00:00,9/1/2008,Music
66,C,MW,12:30:00,9/1/2008,Drawing
67,C,TU,16:00:00,3/1/2004,Statistics
67,B,MW,12:30:00,9/1/2004,Drawing
67,C,M,19:00:00,9/1/2004,ForeignLanguage
67,D,TU,19:00:00,9/1/2004,Art
67,F,TU,15:30:00,3/1/2005,English
67,B,TU,19:00:00,3/1/2005,Math
67,F,M,19:00:00,3/1/2005,PE
67,B,F,10:00:00,9/1/2005,English
67,B,M,19:00:00,9/1/2005,PE
67,B,M,19:00:00,3/1/2006,Music
68,A,TTH,12:30:00,3/1/2004,Statistics
68,A,TTH,9:30:00,3/1/2004,Art
68,B,F,12:00:00,3/1/2004,PE
68,A,MW,9:30:00,9/1/2004,Drawing
68,A,TTH,9:30:00,9/1/2004,Physics
68,B,TTH,8:00:00,9/1/2004,English
68,B,TTH,12:30:00,9/1/2004,ForeignLanguage
68,A,TTH,11:00:00,9/1/2004,Math
68,A,TTH,14:00:00,3/1/2005,SocialStudy
68,B,TTH,9:30:00,9/1/2005,Music
69,B,MW,17:00:00,3/1/2004,PE
69,B,TU,19:00:00,9/1/2004,Art
69,B,TH,19:00:00,9/1/2004,Drawing
69,A,W,19:00:00,9/1/2004,Physics
69,B,TTH,12:30:00,9/1/2004,ForeignLanguage
69,A,MW,14:00:00,3/1/2005,SocialStudy
69,B,MW,12:30:00,3/1/2005,Statistics
69,B,MW,15:30:00,3/1/2006,Math
69,B,TU,15:30:00,3/1/2006,English
69,B,MW,9:30:00,9/1/2006,Music
70,C,M,19:00:00,9/1/2005,Art
70,C,F,10:00:00,9/1/2005,English
70,B,TH,19:00:00,3/1/2006,Math
70,B,MW,12:30:00,3/1/2006,SocialStudy
70,B,W,19:00:00,3/1/2006,PE
70,C,M,19:00:00,3/1/2006,ForeignLanguage
70,C,TTH,12:30:00,3/1/2007,Statistics
70,D,TTH,9:30:00,9/1/2007,Physics
70,C,TTH,12:30:00,9/1/2007,Drawing
70,B,TU,19:00:00,3/1/2008,Music
71,A,MW,12:30:00,3/1/2004,SocialStudy
71,B,MW,17:00:00,3/1/2004,PE
71,C,MW,8:00:00,3/1/2004,Physics
71,B,M,19:00:00,3/1/2004,Art
71,B,M,19:00:00,9/1/2004,ForeignLanguage
71,B,MW,9:30:00,9/1/2004,Statistics
71,C,MW,17:00:00,9/1/2004,Math
71,C,MW,11:00:00,9/1/2004,Drawing
71,C,MW,17:00:00,3/1/2005,English
71,B,MW,12:30:00,9/1/2005,Music
72,A, ,16:00:00,3/1/2004,Math
72,B,TH,16:00:00,3/1/2004,Statistics
72,A,W,19:00:00,3/1/2004,English
72,B,TTH,12:30:00,9/1/2004,ForeignLanguage
72,A,TTH,14:00:00,9/1/2004,Physics
72,A,MW,14:00:00,9/1/2004,PE
72,A,MW,12:30:00,9/1/2004,SocialStudy
72,B,TTH,8:00:00,3/1/2005,Drawing
72,B,TU,19:00:00,3/1/2005,Art
72,A,TU,19:00:00,9/1/2005,Music
73,A,TTH,14:00:00,3/1/2005,Physics
73,B,TTH,12:30:00,3/1/2005,PE
73,A,MW,12:30:00,3/1/2005,English
73,A,TTH,11:00:00,3/1/2005,Statistics
73,A,TTH,12:30:00,9/1/2005,ForeignLanguage
73,A,MW,12:30:00,9/1/2005,Art
73,A,TTH,11:00:00,9/1/2005,Math
73,A,MW,11:00:00,3/1/2006,SocialStudy
73,A,TU,16:00:00,3/1/2006,Music
73,A,MW,12:30:00,3/1/2006,Drawing
74,C,TTH,11:00:00,9/1/2004,Art
74,D,TTH,8:00:00,9/1/2004,PE
74,B,MW,11:00:00,9/1/2004,SocialStudy
74,C,TTH,9:30:00,9/1/2004,Physics
74,C,MW,9:30:00,3/1/2005,Statistics
74,C,MW,8:00:00,3/1/2005,Drawing
74,C,MW,17:00:00,9/1/2005,English
74,B,TH,19:00:00,9/1/2005,Math
74,C,M,19:00:00,9/1/2005,ForeignLanguage
74,C,MW,12:30:00,9/1/2006,Music
75,B,MW,14:00:00,3/1/2004,SocialStudy
75,C,TTH,12:30:00,9/1/2004,English
75,C,MW,14:00:00,9/1/2004,PE
75,C,MW,15:30:00,9/1/2004,ForeignLanguage
75,C,TU,16:00:00,3/1/2005,Statistics
75,C,TH,16:00:00,3/1/2005,Math
75,B,TTH,9:30:00,3/1/2005,Art
75,D,MW,12:30:00,9/1/2005,Drawing
75,D,TTH,9:30:00,9/1/2005,Physics
75,C,TTH,14:00:00,3/1/2006,Music
76,C,TTH,9:30:00,3/1/2004,Art
76,C,TTH,11:00:00,3/1/2004,Statistics
76,C,TTH,8:00:00,3/1/2004,English
76,B,TTH,12:30:00,9/1/2004,PE
76,B,MW,14:00:00,9/1/2004,Physics
76,C,M,19:00:00,9/1/2004,ForeignLanguage
76,C,MW,11:00:00,9/1/2004,SocialStudy
76,B,MW,12:30:00,3/1/2005,Drawing
76,C,MW,12:30:00,3/1/2006,Music
76,C,TTH,11:00:00,3/1/2006,Math
77,B,TU,19:00:00,3/1/2004,Art
77,B,W,19:00:00,3/1/2004,English
77,B,M,19:00:00,9/1/2004,PE
77,B,M,19:00:00,3/1/2005,ForeignLanguage
77,B,W,19:00:00,3/1/2006,SocialStudy
77,B,TU,19:00:00,3/1/2007,Math
77,B,M,19:00:00,3/1/2007,Physics
77,B,MW,9:30:00,3/1/2008,Statistics
77,B,W,19:00:00,9/1/2008,Drawing
77,B,MW,9:30:00,9/1/2008,Music
78,B,M,19:00:00,3/1/2004,Art
78,C,MW,12:30:00,9/1/2004,Physics
78,C,MW,14:00:00,9/1/2004,Statistics
78,D,M,19:00:00,9/1/2004,PE
78,D,MW,15:30:00,9/1/2004,ForeignLanguage
78,D,W,19:00:00,3/1/2005,English
78,C,TU,19:00:00,3/1/2005,Math
78,C,TTH,14:00:00,3/1/2005,SocialStudy
78,C,MW,9:30:00,3/1/2006,Drawing
78,B,M,16:00:00,9/1/2006,Music
79,B,TU,17:00:00,3/1/2004,English
79,C,TTH,14:00:00,3/1/2004,Physics
79,B,M,19:00:00,3/1/2004,Statistics
79,C,TU,19:00:00,9/1/2004,PE
79,B,TTH,17:00:00,9/1/2004,ForeignLanguage
79,B,TTH,12:30:00,9/1/2004,SocialStudy
79,B,TTH,11:00:00,9/1/2004,Art
79,B,W,19:00:00,3/1/2005,Music
79,C,TH,16:00:00,3/1/2005,Math
79,A,TTH,17:00:00,9/1/2005,Drawing
80,B,TTH,12:30:00,9/1/2004,PE
80,C,TTH,14:00:00,9/1/2004,SocialStudy
80,C,TU,15:30:00,9/1/2004,English
80,B,TTH,9:30:00,3/1/2005,Statistics
80,B,TTH,11:00:00,3/1/2005,Art
80,C,TTH,12:30:00,3/1/2005,Math
80,B,TTH,14:00:00,3/1/2005,Physics
80,C,M,19:00:00,9/1/2005,ForeignLanguage
80,A,TTH,14:00:00,9/1/2006,Music
80,B,TTH,12:30:00,9/1/2006,Drawing
81,A,MW,11:00:00,3/1/2004,Drawing
81,A,TTH,9:30:00,3/1/2004,Art
81,A,MW,12:30:00,9/1/2004,Physics
81,A,TTH,9:30:00,9/1/2004,Math
81,A,MW,11:00:00,9/1/2004,PE
81,B,TTH,12:30:00,9/1/2004,ForeignLanguage
81,F,TTH,11:00:00,9/1/2004,SocialStudy
81,B,MW,12:30:00,3/1/2005,English
81,A,MW,12:30:00,9/1/2005,SocialStudy
81,A,TTH,11:00:00,9/1/2005,Music
82,B,W,16:00:00,3/1/2004,Math
82,B,TTH,12:30:00,9/1/2004,ForeignLanguage
82,C,MW,14:00:00,9/1/2004,PE
82,C,TTH,9:30:00,9/1/2004,Statistics
82,B,TTH,11:00:00,9/1/2004,Art
82,C,W,19:00:00,3/1/2005,English
82,A,MW,9:30:00,3/1/2005,SocialStudy
82,B,TTH,14:00:00,3/1/2005,Physics
82,B,TTH,15:30:00,9/1/2005,Drawing
82,C,MW,11:00:00,3/1/2006,Music
83,D, ,14:00:00,9/1/2004,PE
83,C,TTH,12:30:00,9/1/2004,English
83,C,MW,11:00:00,3/1/2005,Statistics
83,D,TTH,9:30:00,3/1/2005,Art
83,D,TTH,9:30:00,9/1/2005,Physics
83,F,TTH,12:30:00,9/1/2005,ForeignLanguage
83,F,M,19:00:00,3/1/2006,ForeignLanguage
83,B,W,19:00:00,9/1/2009,Math
83,B,TU,16:00:00,3/1/2010,Music
83,B,MW,11:00:00,9/1/2010,ForeignLanguage
84,B,F,10:00:00,9/1/2004,English
84,A,TTH,11:00:00,9/1/2004,Art
84,B,TTH,12:30:00,9/1/2004,ForeignLanguage
84,A,TH,19:00:00,3/1/2005,Physics
84,B,TTH,9:30:00,3/1/2005,Statistics
84,A, ,12:30:00,3/1/2005,PE
84,B,TTH,11:00:00,3/1/2005,SocialStudy
84,B,W,19:00:00,9/1/2005,Drawing
84,A,MW,11:00:00,3/1/2006,Music
84,B,MW,12:30:00,3/1/2006,Math
85,C,W,19:00:00,9/1/2005,PE
85,A,TU,19:00:00,9/1/2005,SocialStudy
85,B,TH,19:00:00,9/1/2005,Math
85,C,M,19:00:00,9/1/2005,Art
85,C,TTH,15:30:00,9/1/2006,English
85,D,MW,9:30:00,9/1/2006,Physics
85,C,TTH,17:00:00,3/1/2007,ForeignLanguage
85,C,TH,19:00:00,3/1/2007,Statistics
85,C,MW,11:00:00,3/1/2007,Drawing
85,A,W,16:00:00,3/1/2008,Music
86,C,TTH,9:30:00,3/1/2004,Statistics
86,B,MW,14:00:00,9/1/2004,Drawing
86,C,TTH,11:00:00,9/1/2004,SocialStudy
86,C,MW,12:30:00,9/1/2004,Physics
86,B,MW,11:00:00,9/1/2004,PE
86,B,TTH,9:30:00,3/1/2005,Art
86,B,MW,11:00:00,3/1/2005,ForeignLanguage
86,C,MW,12:30:00,3/1/2005,English
86,C,MW,12:30:00,9/1/2006,Math
86,C,TTH,12:30:00,9/1/2006,Music
87,C,MW,8:00:00,3/1/2004,Physics
87,C,MW,12:30:00,3/1/2004,SocialStudy
87,D,TTH,8:00:00,9/1/2004,English
87,B,TTH,9:30:00,9/1/2004,Statistics
87,C,TTH,12:30:00,9/1/2004,PE
87,C,TTH,11:00:00,9/1/2004,Art
87,C,MW,14:00:00,3/1/2005,ForeignLanguage
87,B,MW,9:30:00,3/1/2005,Math
87,A,MW,8:00:00,3/1/2005,Drawing
87,B,MW,9:30:00,9/1/2006,Music
88,C,MW,14:00:00,9/1/2004,PE
88,D,M,19:00:00,9/1/2004,Art
88,D,F,10:00:00,9/1/2004,English
88,B,M,19:00:00,3/1/2005,ForeignLanguage
88,C,TTH,9:30:00,3/1/2005,Statistics
88,A,M,16:00:00,3/1/2005,Physics
88,A,MW,17:00:00,9/1/2005,English
88,B,TTH,14:00:00,3/1/2006,SocialStudy
88,A,TTH,11:00:00,9/1/2006,Music
88,C,MW,11:00:00,9/1/2007,Drawing
89,C,MW,17:00:00,3/1/2004,Math
89,B,MW,15:30:00,3/1/2004,SocialStudy
89,C,TU,17:00:00,3/1/2004,English
89,C,M,19:00:00,3/1/2004,PE
89,B,M,19:00:00,9/1/2004,Art
89,C,TTH,17:00:00,9/1/2004,ForeignLanguage
89,C,MW,12:30:00,9/1/2004,Statistics
89,B,MW,14:00:00,3/1/2005,Physics
89,C,MW,11:00:00,9/1/2005,Music
89,B,MW,12:30:00,3/1/2006,Drawing
90,A,M,19:00:00,9/1/2004,Art
90,B,MW,14:00:00,9/1/2004,PE
90,C,MW,15:30:00,9/1/2004,ForeignLanguage
90,B,MW,17:00:00,9/1/2004,Math
90,B,TTH,9:30:00,3/1/2005,Statistics
90,A,MW,17:00:00,3/1/2005,English
90,B,TTH,12:30:00,3/1/2005,SocialStudy
90,B,MW,9:30:00,3/1/2006,Drawing
90,D,W,19:00:00,9/1/2006,Physics
90,B,M,19:00:00,3/1/2007,Music
91,B,TTH,8:00:00,3/1/2004,Math
91,B,F,12:00:00,3/1/2004,PE
91,B,TTH,9:30:00,3/1/2004,Physics
91,B,F,8:00:00,3/1/2004,Statistics
91,B,TTH,11:00:00,9/1/2004,Art
91,A,TTH,9:30:00,9/1/2004,SocialStudy
91,B,TTH,12:30:00,9/1/2004,ForeignLanguage
91,C,TTH,8:00:00,9/1/2004,English
91,B,TTH,8:00:00,3/1/2005,Drawing
91,B,TTH,9:30:00,9/1/2005,Music
92,B,TTH,8:00:00,3/1/2004,English
92,A,MW,14:00:00,9/1/2004,Physics
92,B,TTH,8:00:00,9/1/2004,PE
92,B,MW,17:00:00,9/1/2004,Art
92,A,MW,11:00:00,3/1/2005,Statistics
92,A,TTH,9:30:00,3/1/2005,ForeignLanguage
92,A,MW,9:30:00,3/1/2005,Math
92,A,MW,11:00:00,9/1/2005,SocialStudy
92,A,MW,12:30:00,3/1/2006,Music
92,A,MW,8:00:00,3/1/2006,Drawing
93,C,TU,19:00:00,9/1/2006,Art
93,B,M,19:00:00,9/1/2006,Statistics
93,B,MW,17:00:00,3/1/2007,PE
93,B,MW,14:00:00,3/1/2007,ForeignLanguage
93,A,TTH,17:00:00,3/1/2007,Drawing
93,B,TU,19:00:00,3/1/2007,Math
93,B,F,10:00:00,9/1/2007,English
93,C,TTH,14:00:00,9/1/2007,Physics
93,B,TU,19:00:00,3/1/2008,Music
93,A,MW,14:00:00,3/1/2008,SocialStudy
94,C,F,12:00:00,3/1/2004,PE
94,C,TTH,9:30:00,9/1/2004,SocialStudy
94,C,TTH,12:30:00,9/1/2004,Statistics
94,C,TU,15:30:00,9/1/2004,English
94,C,M,19:00:00,3/1/2005,Art
94,C,MW,17:00:00,3/1/2005,Math
94,C,MW,11:00:00,9/1/2005,Drawing
94,C,TTH,14:00:00,3/1/2006,Physics
94,B,TTH,17:00:00,9/1/2006,ForeignLanguage
94,B,TH,16:00:00,3/1/2007,Music
95,C,TU,15:30:00,9/1/2004,English
95,C,TTH,9:30:00,9/1/2004,Physics
95,B,TTH,11:00:00,3/1/2005,Art
95,B,TU,19:00:00,3/1/2005,PE
95,C,TTH,9:30:00,3/1/2005,SocialStudy
95,C,TH,16:00:00,3/1/2005,Math
95,B,TTH,12:30:00,9/1/2005,Statistics
95,B,TU,19:00:00,9/1/2005,Drawing
95,B,TTH,11:00:00,9/1/2005,ForeignLanguage
95,B,TTH,12:30:00,3/1/2006,Music
96,C,F,12:00:00,3/1/2004,PE
96,B,TTH,11:00:00,9/1/2004,Art
96,D,TTH,8:00:00,9/1/2004,English
96,C,TTH,9:30:00,9/1/2004,Statistics
96,C,TTH,12:30:00,9/1/2004,SocialStudy
96,B,TTH,17:00:00,3/1/2005,ForeignLanguage
96,A,TU,19:00:00,3/1/2005,Math
96,B,TTH,8:00:00,9/1/2005,Physics
96,B,M,16:00:00,3/1/2006,Drawing
96,B,TH,16:00:00,3/1/2006,Music
97,B,M,16:00:00,3/1/2004,Physics
97,C,MW,14:00:00,9/1/2004,Drawing
97,B,MW,12:30:00,9/1/2004,Statistics
97,C,TTH,8:00:00,9/1/2004,English
97,B,MW,11:00:00,9/1/2004,Art
97,A,M,19:00:00,3/1/2005,ForeignLanguage
97,B,MW,17:00:00,3/1/2005,Math
97,C,TTH,12:30:00,3/1/2005,PE
97,A,TTH,11:00:00,3/1/2005,SocialStudy
97,A,TU,19:00:00,9/1/2005,Music
98,C,F,12:00:00,3/1/2004,PE
98,B,TTH,12:30:00,9/1/2004,SocialStudy
98,B,TTH,14:00:00,9/1/2004,Physics
98,B,TH,16:00:00,9/1/2004,Statistics
98,B,TU,15:30:00,9/1/2004,English
98,B,TTH,11:00:00,3/1/2005,Art
98,B,MW,17:00:00,3/1/2005,Math
98,C,MW,12:30:00,9/1/2005,Drawing
98,C,TTH,11:00:00,9/1/2006,Music
98,B,TTH,12:30:00,9/1/2006,ForeignLanguage
99,B,MW,17:00:00,3/1/2004,PE
99,B,TTH,14:00:00,3/1/2004,Physics
99,A,MW,11:00:00,3/1/2004,SocialStudy
99,A,TTH,11:00:00,9/1/2004,Art
99,C,M,19:00:00,9/1/2004,ForeignLanguage
99,B,MW,17:00:00,9/1/2004,Math
99,B,TTH,12:30:00,9/1/2004,Statistics
99,C,MW,12:30:00,3/1/2005,English
99,B,MW,11:00:00,3/1/2005,Drawing
99,C,MW,12:30:00,9/1/2005,Music
100,C,TU,15:30:00,3/1/2005,English
100,B, ,11:00:00,9/1/2005,SocialStudy
100,C,MW,12:30:00,9/1/2005,Physics
100,B,TTH,12:30:00,9/1/2005,ForeignLanguage
100,C,MW,15:30:00,9/1/2005,Math
100,B,MW,11:00:00,3/1/2006,Statistics
100,B,TTH,12:30:00,3/1/2006,PE
100,B,MW,12:30:00,9/1/2006,Art
100,B,TTH,12:30:00,3/1/2007,Drawing
100,B,MW,12:30:00,3/1/2007,Music
101,B,TTH,12:30:00,3/1/2004,PE
101,B,TU,17:00:00,3/1/2004,English
101,B,TTH,12:30:00,9/1/2004,ForeignLanguage
101,A,M,16:00:00,9/1/2004,Physics
101,A,MW,14:00:00,9/1/2004,SocialStudy
101,A,M,19:00:00,9/1/2004,Art
101,A,MW,17:00:00,3/1/2005,Math
101,B,M,19:00:00,3/1/2005,Statistics
101,A,TTH,8:00:00,3/1/2005,Drawing
101,B,MW,12:30:00,9/1/2005,Music
102,C,TU,19:00:00,9/1/2004,Math
102,A,TTH,11:00:00,9/1/2004,Art
102,C,MW,9:30:00,9/1/2004,Drawing
102,C,TTH,8:00:00,9/1/2004,English
102,C,MW,9:30:00,3/1/2005,Physics
102,B, ,8:00:00,3/1/2005,SocialStudy
102,C,MW,11:00:00,3/1/2005,Statistics
102,B,MW,14:00:00,3/1/2005,ForeignLanguage
102,C,M,19:00:00,9/1/2005,PE
102,B,TTH,9:30:00,3/1/2006,Music
103,A,MW,15:30:00,3/1/2004,SocialStudy
103,B,M,19:00:00,3/1/2004,Art
103,B,MW,17:00:00,3/1/2004,English
103,A,TU,19:00:00,3/1/2004,Math
103,B,M,19:00:00,9/1/2004,PE
103,B,TTH,15:30:00,9/1/2004,Drawing
103,B,TTH,12:30:00,9/1/2004,ForeignLanguage
103,B,TTH,14:00:00,9/1/2004,Statistics
103,B,TU,19:00:00,3/1/2005,Physics
103,B,TU,16:00:00,3/1/2006,Music
104,C,M,16:00:00,3/1/2004,Math
104,B,TU,19:00:00,9/1/2004,Art
104,B,TTH,12:30:00,9/1/2004,PE
104,A,TU,15:30:00,9/1/2004,English
104,B,TTH,14:00:00,9/1/2004,Statistics
104,B,TTH,14:00:00,3/1/2005,SocialStudy
104,B,TTH,17:00:00,3/1/2005,ForeignLanguage
104,A,M,16:00:00,3/1/2005,Drawing
104,A,MW,14:00:00,3/1/2005,Physics
104,B,M,16:00:00,3/1/2006,Music
105,A,TTH,9:30:00,3/1/2006,Physics
105,A,TTH,12:30:00,3/1/2006,English
105,A,MW,12:30:00,3/1/2006,Statistics
105,A,TTH,12:30:00,9/1/2006,ForeignLanguage
105,A,TTH,11:00:00,9/1/2006,Art
105,A,TTH,8:00:00,9/1/2006,SocialStudy
105,A,W,19:00:00,3/1/2007,PE
105,A,MW,15:30:00,3/1/2007,Math
105,A,TH,19:00:00,3/1/2007,Drawing
105,B,M,19:00:00,9/1/2007,Music
106,B,TU,19:00:00,3/1/2004,Art
106,B,W,19:00:00,3/1/2004,English
106,B,MW,17:00:00,3/1/2004,PE
106,C,TTH,14:00:00,9/1/2004,Drawing
106,C,TTH,11:00:00,9/1/2004,Statistics
106,B,TTH,9:30:00,9/1/2004,SocialStudy
106,C,M,19:00:00,9/1/2004,ForeignLanguage
106,B,MW,15:30:00,9/1/2005,Math
106,C,MW,12:30:00,9/1/2005,Physics
106,A,MW,14:00:00,3/1/2006,Music
107,B,MW,12:30:00,3/1/2004,Physics
107,C,MW,11:00:00,3/1/2004,Drawing
107,A,MW,9:30:00,9/1/2004,SocialStudy
107,B,MW,15:30:00,9/1/2004,Math
107,B,MW,14:00:00,9/1/2004,Statistics
107,C,M,19:00:00,9/1/2004,ForeignLanguage
107,C,MW,12:30:00,3/1/2005,English
107,B,M,19:00:00,3/1/2005,Art
107,B,MW,14:00:00,3/1/2005,PE
107,A,TU,19:00:00,9/1/2005,Music
108,A,F,10:00:00,9/1/2005,English
108,A,MW,14:00:00,9/1/2005,SocialStudy
108,C,TTH,9:30:00,3/1/2006,Art
108,C,MW,17:00:00,3/1/2006,Math
108,B,M,19:00:00,3/1/2006,PE
108,C,TTH,12:30:00,9/1/2006,ForeignLanguage
108,C,MW,8:00:00,9/1/2006,Physics
108,C,TH,19:00:00,9/1/2006,Drawing
108,B,M,19:00:00,9/1/2006,Statistics
108,B,TTH,14:00:00,3/1/2007,Music
109,C,MW,12:30:00,3/1/2004,Physics
109,C,TTH,12:30:00,9/1/2004,PE
109,B,MW,14:00:00,9/1/2004,Statistics
109,A,MW,12:30:00,9/1/2004,SocialStudy
109,A,MW,14:00:00,3/1/2005,ForeignLanguage
109,B,TTH,12:30:00,3/1/2005,Art
109,C,MW,12:30:00,3/1/2005,English
109,F,TTH,11:00:00,3/1/2005,Math
109,C,MW,15:30:00,9/1/2005,Math
109,B,MW,12:30:00,9/1/2005,Music
110,B,TTH,11:00:00,9/1/2004,Art
110,C,F,10:00:00,9/1/2004,English
110,C,TTH,9:30:00,9/1/2004,SocialStudy
110,C,TTH,8:00:00,9/1/2004,PE
110,C,W,19:00:00,3/1/2005,Statistics
110,B,TU,19:00:00,3/1/2005,Physics
110,C,MW,17:00:00,3/1/2005,Math
110,B,TTH,14:00:00,9/1/2005,Music
110,B,TTH,12:30:00,9/1/2005,ForeignLanguage
110,B,TTH,17:00:00,9/1/2005,Drawing
111,B,TTH,8:00:00,3/1/2004,Math
111,D,TTH,8:00:00,9/1/2004,English
111,C,TTH,12:30:00,9/1/2004,ForeignLanguage
111,B,TTH,14:00:00,9/1/2004,Drawing
111,C,TTH,9:30:00,9/1/2004,Statistics
111,C,TTH,8:00:00,3/1/2005,SocialStudy
111,C, ,12:30:00,3/1/2005,PE
111,C,TTH,9:30:00,3/1/2005,Physics
111,B,TTH,11:00:00,3/1/2005,Art
111,C,TU,19:00:00,9/1/2005,Music
112,A,M,16:00:00,3/1/2004,Math
112,A,MW,11:00:00,3/1/2004,SocialStudy
112,B,TU,17:00:00,3/1/2004,English
112,B,M,19:00:00,9/1/2004,Art
112,B,TTH,8:00:00,9/1/2004,PE
112,B,TTH,11:00:00,3/1/2005,Statistics
112,B,M,19:00:00,3/1/2005,ForeignLanguage
112,B,TTH,9:30:00,3/1/2005,Physics
112,C,MW,11:00:00,3/1/2005,Drawing
112,B,TTH,9:30:00,3/1/2006,Music
113,B,TTH,8:00:00,3/1/2004,English
113,B,TU,19:00:00,3/1/2004,Art
113,A,F,12:00:00,3/1/2004,PE
113,C,TTH,17:00:00,9/1/2004,Drawing
113,B,MW,14:00:00,9/1/2004,SocialStudy
113,B,MW,17:00:00,9/1/2004,Statistics
113,B,TTH,14:00:00,9/1/2004,Physics
113,A,TTH,9:30:00,3/1/2005,ForeignLanguage
113,B,TU,19:00:00,3/1/2005,Math
113,B,TTH,12:30:00,9/1/2005,Music
114,C,TU,19:00:00,9/1/2006,Art
114,B,MW,14:00:00,9/1/2006,Physics
114,B,TH,19:00:00,9/1/2006,Statistics
114,B,MW,12:30:00,9/1/2006,SocialStudy
114,C,MW,14:00:00,3/1/2007,PE
114,C,MW,12:30:00,3/1/2007,English
114,B,TU,16:00:00,3/1/2007,Math
114,D,MW,14:00:00,9/1/2007,Drawing
114,C,MW,11:00:00,3/1/2008,ForeignLanguage
114,B,TTH,14:00:00,9/1/2008,Music
115,B,TU,17:00:00,3/1/2004,English
